FID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,SIZE_HA,CAUSE,CAUSE2,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC,DATE,FLASH_DENSITY
206510,54.76495,-110.429883,2016,4,28,0.01,H,H,0.0046131933593871,282.1283825217958,0.0023020497559495,0.009005964460590033,10.49559873513501,1.1973177068192673,276.8806217400203,0.664474949023839,53.86574173512412,44.65626358677985,1.0808106272487193e-05,1.1512017838251998,0.9351252639033332,184.18842013424188,14.75396804043111,0.2835495378163962,,0.0
206511,55.548386,-110.708258,2016,6,28,18.3,N,N,0.0095687371505826,293.6489474363156,0.0040486827162876,0.03917654138759307,22.378441814401526,0.1795570469930384,288.19417972055555,0.5307588126905379,110.02710652398422,40.99311013486077,4.48796366795366e-05,3.1503119901075505,0.9731282531565676,237.36526324432973,65.87437571078755,0.2173547318029045,,0.0014266843824784538
206512,54.9471,-110.6157,2016,8,4,0.01,N,N,0.0090465809594859,289.54140105419333,0.0157749168973884,0.1292157093833609,24.31081770734297,0.2146006905909986,288.5327538897871,0.4936116512661568,62.63580831814684,39.45767768096116,4.165330234492189e-05,4.588343502845551,0.9040689393513106,168.61298382031393,24.48895267017276,0.2141913946490648,,0.0
206513,55.090167,-111.1,2016,8,7,0.05,N,N,0.0089004030324278,292.39867236323727,0.0270364473619998,0.03193842466796878,25.244663978357693,0.0766998061135537,288.44278914701414,0.4955762006276774,64.34957327499883,37.91657890566753,4.2430894219286616e-05,4.660975721729698,0.9090715021588992,167.77640183020873,27.68686298243552,0.2109069669935524,,0.0007046853437302241
206555,55.6709,-113.500317,2016,6,22,0.01,N,N,0.0091236634468208,289.9273230469717,0.0266877338550929,0.08946634701405494,21.16226776214659,0.083447077478414,288.1748648466203,0.5370696797023338,94.61922499371316,45.45965258625522,3.731181525439605e-05,3.376953650835691,0.9745145232712156,224.76479009863164,48.72511773803125,0.227484772315559,,0.013163303764365489
206556,55.498383,-114.7525,2016,6,29,0.01,N,N,0.0093704869185863,293.2800536423318,0.0014560425130506,0.020783705834213254,21.065575249290386,0.343522350884422,287.97949608953104,0.5753416514146782,98.2143945777656,41.40396356494161,4.394030384302194e-05,3.444509901027504,0.9748087555581888,223.1114632450221,49.877663829806025,0.2446273744954372,,0.04137115570508073
206557,55.506167,-114.6615,2016,6,29,0.01,N,N,0.009315119184919,293.1338327766048,0.0014271986510191,0.022635820513913423,21.040397431243036,0.2877916851456272,287.92718980328897,0.5715192045770368,97.78867908154994,41.88185345608573,4.38494693035225e-05,3.457395937026331,0.974893258891794,223.07768453800136,50.68430673430248,0.2427416388277624,,0.053778674793810044
206558,55.50905,-114.6689,2016,6,29,0.01,N,N,0.0093200527280303,293.1460191904463,0.0014245394376149,0.02249686049763997,21.047948478885832,0.2914755818076286,287.9314313492881,0.5716782086346027,97.83615034946588,41.820391597404544,4.383140160827897e-05,3.4548732812482847,0.9748714391776886,223.0641485591709,50.63829048092298,0.2427503438246615,,0.05301676227055858
206559,55.508033,-114.66755,2016,6,29,0.01,N,N,0.009319100318124,293.1437422881658,0.0014257206665555,0.022520345287622794,21.045800023829422,0.2909264256758573,287.93065432164525,0.5716707531695614,97.82580587555738,41.83471542525343,4.383876896348767e-05,3.45556092270837,0.9748775773645344,223.06895378768024,50.64408527210251,0.2427693005805419,,0.05311677529872011
206560,55.609917,-114.004917,2016,8,3,0.01,N,N,0.0089111225627258,290.2093748613568,0.009255484428758,0.09020938451614613,23.905632002890766,0.0916593664249628,288.44634486581407,0.4944466132006189,64.09618975408713,38.35566822377872,3.5396620202843934e-05,5.2558433091841925,0.9058534276441812,168.19094645802278,23.14305548668948,0.2169447456678228,,0.019167795141815942
206561,55.523733,-114.2211,2016,8,14,0.01,N,N,0.0098333092889348,290.84757469957714,0.0551718808158996,0.04385843471659264,24.67403886544351,0.3179643507698003,288.3290663402269,0.5109140727521077,67.9567860076504,35.64090453536399,3.675263049588176e-05,5.3267503435905095,0.9071940134780612,169.0563428545951,27.56422150513546,0.2224595073487056,,0.03544121439977477
206562,55.466583,-114.756333,2016,8,24,0.01,H,H,0.0077047326796411,288.5794001367674,0.0023184368697815,0.014888103354120245,16.893263417862368,0.4842431304191937,288.590991257508,0.5213194095773114,71.83345841988748,33.60494420308768,3.72303029327782e-05,5.221093620233255,0.9012925953481028,171.6171849122283,26.334002608927644,0.2285433967027108,,0.0
206575,55.268006,-113.229422,2016,4,11,0.01,H,H,0.0022884793371302,273.1299979846318,0.0120671511033457,0.008578196645872775,7.9218814623517755,0.3753284563150437,278.2584164487097,0.554650435316862,40.066662490281885,54.76045585493072,8.093298360339309e-06,1.3635537060779557,0.9386185178204186,181.02275671318284,10.014376266038978,0.2434726240068762,,0.0
206576,54.889223,-113.913097,2016,4,13,0.01,H,H,0.0049362096083283,281.06992104836536,0.0208236988500203,0.05344949301362759,11.63803523116028,0.4642656829693216,279.503690500407,0.5424506680308947,36.184324826060845,56.95832156041061,5.844436687568231e-06,1.073634563090038,0.92975984318422,183.11768416912085,5.810398216667118,0.2443395676679671,,0.0010177327819288057
206577,55.0685,-113.311733,2016,4,20,0.01,H,H,0.0030650819119028,279.5384825242109,0.0001680490819132,0.0007224820118279395,7.13160571442608,0.6828652200538304,278.7966204704022,0.5661174957103506,38.86724881139219,54.56871132935724,6.931061152752776e-06,1.2004626920870245,0.9325128125443138,181.0843450017758,7.730138333451724,0.2529311965351353,,0.0
206578,55.264983,-113.2235,2016,4,26,0.01,H,H,0.0044543309677863,278.6487693298297,0.0188582368590643,0.07334421955103758,12.666230015207663,0.2201366371432807,278.2629834466567,0.555058129188239,40.09173190899585,54.69516099701181,8.08425430449402e-06,1.3615490757128832,0.9385208592554076,180.99409641237588,10.002606545631426,0.2436644745299699,,0.0
206579,54.761817,-114.08805,2016,4,29,0.1,H,H,0.004426828314538,284.15228283937734,0.0206698575581086,0.021741184066069008,13.879951505133432,2.2696311190320504,279.79423292040883,0.5459726859763283,38.451494747880055,53.03299845800254,5.686639633158609e-06,1.0067044862839625,0.9281194370897556,182.5362719208932,5.974088507230463,0.2423504791461067,,0.0
206580,55.022617,-113.929917,2016,5,3,0.3,U,U,0.0069398847749178,292.79636783252994,0.0215708510508565,0.003580396183361155,17.289551219269015,0.1769116838964919,284.87036065895416,0.5287799831089667,48.41301831830385,79.24722711352972,3.766628931575875e-05,1.8123563252714567,0.9581723774001644,217.09682788651864,12.5123038388903,0.2355273764304943,,0.0
206581,55.02495,-113.997683,2016,6,4,0.03,H,H,0.006832848893029,289.4617109622657,0.0001448019767495,0.004738883049604999,14.319719745540494,0.2185040426226818,288.6526467760897,0.5771572632087104,91.3074806131321,47.33796536474899,3.1952021649411174e-05,3.0415806422648872,0.9750040491555368,223.93794747157412,42.15991549034174,0.2527509538310283,,0.009436451827710983
206582,54.92625,-114.0659,2016,6,6,0.01,N,N,0.0077499457510679,291.1649477697754,0.0259429586292334,0.02209965374798148,20.58038438305206,0.3689221750889062,288.6928141845215,0.5859735539961812,93.71566288388662,44.35337725405896,3.183045103450567e-05,2.952325964164069,0.974979851330638,223.02618403137825,43.4109394202087,0.2547608455969094,,0.005081835031873454
206583,55.29083,-113.081543,2016,6,26,1.9,N,N,0.0093033471226958,290.9974100390398,0.0187111304755045,0.09370543517256096,23.552312377597044,0.2763555516035625,288.7012272289346,0.552269665601742,88.27612008083646,49.67999261370019,3.139055669902531e-05,3.2093233508199,0.9749231229462464,223.916522922365,38.855474987905154,0.2392085993079034,,0.031052225713368645
206584,55.496717,-113.525833,2016,7,29,0.05,N,N,0.0095244898272858,293.8015293976348,0.0247613619879083,0.046683819547223455,24.18488729953121,0.23939167740212,290.12927085384547,0.5076033445843813,78.7379517417431,68.41690499597946,2.37121146473683e-05,5.04110703255994,0.9738968890895944,229.0600153735432,31.96787261672653,0.2255114937577953,,0.014859769685943673
206585,54.627833,-113.879533,2016,8,6,0.01,H,H,0.009162325824781,291.6480061832767,0.0023902396791623,0.05369555934365809,26.330676733975793,1.7900713608497,290.0126020007079,0.5157548154661477,57.78328001430113,43.09631844157794,2.90867099496454e-05,4.079973088704005,0.8895321443507233,173.37021526209688,12.533508092003627,0.2338777824722112,,0.0008401699128140635
206586,54.984183,-113.93745,2016,8,10,0.01,N,N,0.0095926406215558,291.6774033924611,0.0042791914779663,0.07018014889777624,26.63732223494646,0.1114451456221636,289.39972732712,0.5119303329839197,56.588482166239054,48.44899196760856,3.0930137948979046e-05,4.612026287356268,0.8993861491236087,174.5363424262834,14.836136620624275,0.232096975479794,,0.0034066258783479555
206587,55.01585,-113.800783,2016,10,2,0.1,H,H,0.0043382245302396,275.8262704231034,0.0125778266648259,0.13190585927542928,12.990905874802417,0.1799548905556474,272.2245864338386,0.6045095224865323,15.421690341747546,7.676925236346005,2.282731787691172e-05,2.0411512554589795,0.8251802447784577,60.31116337894398,1.4325710778436318,0.2598082263492768,,0.0
206588,55.258617,-113.22115,2016,11,11,0.01,H,H,0.0044678844111966,275.6909263615187,0.026345031361988,0.007434956790044887,13.555743897931487,0.3119109971542929,270.7968441291673,0.6295311886773438,7.548875057531116,-7.805984861535455,6.488059971962623e-06,1.5846917614220148,0.8451734241360507,33.09603086066073,0.7416638319695998,0.2645243436081742,,0.0
206589,55.181333,-113.976,2016,5,31,0.01,H,H,0.0055254218238655,283.7300382754911,0.0114310762571708,0.028800928829063033,12.756873700309571,0.1651819782256665,284.5635712171963,0.5263992659174055,49.74422325907632,78.61651726212821,3.606794838042643e-05,1.9322060362674724,0.9590893934301976,217.1979020007678,14.058913262841555,0.2335433352052729,,0.0012871452693553483
206590,55.269833,-113.852567,2016,5,31,0.01,H,H,0.0055157318329099,283.73463701532626,0.013001212963088,0.031200515976967484,12.790139324071054,0.1494129076004854,284.5190637363064,0.5273670609577042,50.74803064008015,77.79501717234243,3.4038238307163745e-05,1.9874521158762333,0.9593619565838862,217.2181092485684,14.504129951912905,0.2339644089570427,,0.007037713634591553
