FID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,SIZE_HA,CAUSE,CAUSE2,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC
13,49.7502,-115.7477,2023,8,29,0.6,H,H,0.006543707,294.0515011443242,0.001027366,0.000210792,14.108949329875564,0.2858691002139573,288.8040814727187,0.3892675861141598,45.27079054392959,79.74222638543156,2.0518695501084397e-05,4.473669282644048,0.9540427450418015,209.75096000120502,15.19460597616618,0.16434212857680144
14,49.4769,-124.9121,2023,8,3,0.009,H,H,0.0101100041026224,292.8740717011143,0.0144794001415269,0.0192592077681362,20.919237228927752,0.2447488060950344,291.00985479639354,0.3162477616438216,76.40929389408208,64.49489044642331,1.5048428804099788e-05,6.851341026937044,0.9848035717287693,215.96959778788082,50.201503641385834,0.1299522986968775
15,48.6657,-123.8027,2023,9,19,0.009,H,H,0.007361502,285.48703884728616,0.0158021552358458,0.1109104304137781,17.371678282787354,1.598597682197144,288.11120461613956,0.3593209814415092,52.36181031609981,36.5507570163597,2.0811450732966156e-05,5.671757954973033,0.84286280848605,159.07206509512582,28.68757454682539,0.14537820808250157
16,53.9193,-126.7468,2023,9,15,0.35,H,H,0.006096292,282.4933761681152,0.000691537,0.0307119317532815,10.392063921236144,0.566117477,280.9545690380117,0.3731064651155959,29.821407836215837,44.774282352899704,1.3263796490164267e-05,4.329446360480559,0.8516444594785878,136.3513360340479,7.554243403762274,0.15674487715205612
17,55.1504,-123.2007,2023,9,15,0.001,H,H,0.00490037,282.7960889,0.001098656,0.003955167,9.718647373418458,0.2879037230463402,281.6372326289766,0.3794284457884803,26.817307435532165,37.40028869270611,1.2431791171495993e-05,4.409491734503659,0.8140300110026698,130.4099884272227,5.459046588992027,0.16510569402673972
18,54.0742,-125.7135,2023,7,4,0.009,H,H,0.007427788,290.62208396970703,0.009161896,0.049164544,18.08692594662598,0.3370737191928619,288.31149871168947,0.48496918137347267,58.94664546211556,61.11999341196529,3.171248632605256e-05,3.9705146105001017,0.975940743968563,197.49019399172366,16.117991294013468,0.2199175403340483
19,49.0538,-124.2085,2023,5,16,0.009,H,H,0.009453524,290.88931751318364,0.003978191,0.0158515051715748,25.85493291674011,0.39084169653647,286.59986563674795,0.5849946883116742,111.30765247953873,52.99251733674692,1.3906184176175206e-05,4.043373005688046,0.9741229784965897,237.93198547179205,78.45027567007124,0.23588524601055702
20,53.9234,-126.7524,2023,6,27,0.1,H,H,0.00855123,289.9470387171602,0.002228689,0.041945219,22.45816549314845,0.23484403005603,284.79593139522655,0.46904444577660054,69.79717370302544,95.49201986411809,1.270452306995867e-05,2.208477814676639,0.9598065698436661,255.24549847852342,30.064021454638173,0.19204321559024853
21,49.2397,-118.6964,2023,7,28,0.09,H,H,0.007093617,291.21173183353125,0.009732821,0.0293401399712677,17.286265403462895,0.3113549600853664,290.49112903679105,0.43774268497384544,104.25186711148625,78.6144965657052,1.1649411391052593e-05,4.218400742149426,0.9775577707576294,277.71341393701965,72.09963629535484,0.17160070629927118
22,53.8093,-122.4921,2023,5,21,0.009,U,U,0.009482995,288.84534995901663,0.0301751859525975,0.1058605337685502,23.310920114184626,0.090967062,286.1692061452236,0.7182325468415429,99.48080038015233,37.59707486355686,2.2696621323910064e-05,1.979299857314334,0.9532433958320825,224.03796923356734,50.52542352526344,0.29709692428635764
23,54.6468,-126.9287,2023,5,8,0.009,H,H,0.004292537,277.2628281334726,0.008860598,0.0200757113311335,7.336632627827992,0.2571833655671608,281.2624004496954,0.7631743144375213,72.92565424284267,51.37010232543493,8.463025620980227e-06,1.4182204967618726,0.9396847545145188,224.37501439719583,27.60683221873592,0.33141301284785385
24,50.2894,-126.9266,2023,6,14,7.9,H,H,0.006184078,282.39704320349216,0.002669879,0.1362231097100488,10.288252937009757,1.3335279874095547,285.45057890344924,0.7234765301559759,124.74827724155848,64.62491226595853,2.329649056368083e-05,3.956137725166447,0.9779475922039795,261.87802665482997,78.0577436349931,0.3109550800584871
25,50.5177,-124.5693,2023,9,9,44.5,H,H,0.006840208,285.6812588602949,2.491982685109245e-06,0.000124797,9.564266147883153,0.482818264198174,281.54044207320703,0.5699408539251632,71.53711793154069,17.095950041060938,3.9522383883801516e-05,4.388001688915834,0.9051831384783935,146.59803450207522,43.94369596865821,0.2201462068960867
26,50.5601,-124.0584,2023,5,13,0.1,U,U,0.004276274,278.66612097409376,0.0121649195855569,0.0108112053433725,12.630255048785672,1.0221854387334757,277.90318732727934,0.8520855387114642,47.407778234009356,25.424367390148845,1.3316549622240633e-05,1.2520533714288675,0.9292529955501712,190.10974776908313,13.993988726511212,0.3718500143505633
27,49.9398,-122.387,2023,9,21,1.15,H,H,0.004769104,279.4303484841406,0.000117237,0.002961991,8.023089134286202,0.5267667447639295,281.10543324685545,0.5557831931284524,70.59540386826174,26.846387965605416,3.26978534969071e-05,4.837904154345401,0.8972891399237823,153.10220332786128,42.27420826488284,0.20903470919186593
28,51.1999,-119.5736,2023,7,3,16.3,H,H,0.005788659,286.8085888386465,0.003430045,0.005802616,11.427176790976684,0.4069980879630699,290.043824254959,0.47355385688690355,96.11871058284714,61.494605436735384,1.0780019706905472e-05,4.496614171229432,0.979208634885418,242.8184554929961,63.947678539955064,0.1894115816701173
29,54.1029,-124.6636,2023,6,8,0.009,H,H,0.006926825,291.9812755552207,0.007947611,0.002906127,13.574611292560542,0.2387350307807978,286.8395390536211,0.5008084096287972,73.74743493437008,81.28885288223833,1.4934819979643922e-05,2.8999599550205684,0.970433574550518,245.15145307136623,24.957617758342376,0.22742132848349084
30,49.4631,-123.6241,2023,9,3,0.009,H,H,0.009903209,291.0747011225684,0.0111465320588792,0.045710049,26.96398216547913,0.089835958,285.9512097405625,0.4439052336407486,65.76087939405703,29.176893012225946,2.9507174072784027e-05,5.785474177344967,0.9335529734812203,156.19925089104834,42.0351036660217,0.17380143065933046
31,49.0313,-115.0795,2023,7,8,0.1,H,H,0.008529987,290.7450522337353,0.0210679239949176,0.023367617,19.748176454803147,0.057494643,290.37911049649415,0.4764636937227068,93.24383571892471,91.55185156780621,7.916567402905597e-06,4.234783275424689,0.9762966767723655,283.2940881692285,52.07146160478158,0.20491611172655624
32,49.489,-120.6499,2023,8,6,15.78,H,H,0.008494023,291.37817342838866,0.0277910815613037,0.0231840212616134,20.81618268925782,0.2294099332116121,288.5814766705859,0.35772776181930593,44.14602098987707,88.28779621221283,1.2246877148092349e-05,5.125590616232457,0.9716688308950806,217.0798456746533,19.33864345304844,0.15394021589362622
33,50.3122,-121.5536,2023,5,12,0.009,H,H,0.005343846,284.36411797992184,0.001385361,0.000258138,10.884935101539304,0.3602510228397651,282.9862020334765,0.5836497540533073,72.05155118653356,65.82048319425044,1.842506234708058e-05,2.0408465079686215,0.9584872266953123,226.91099041035343,34.931568655997154,0.23761811871867156
34,51.9996,-122.1568,2023,4,26,4.93,H,H,0.004109998,279.83194710082813,0.0371129109567956,0.037077762,11.754269673830564,0.1082653294666888,276.02346914983593,0.7265834916423493,59.80663595478613,27.276822221768548,9.904792547925007e-06,2.2928249023334364,0.9624020157969055,169.45420655767578,28.297226370124037,0.31517664861871336
35,49.7932,-126.3342,2023,5,28,0.009,U,U,0.006588965,284.58477587891406,0.0174262057292952,0.009864544,15.343282551949953,0.7180068814160258,284.4377968591797,0.7570082750960709,108.54928617008801,59.548297998477445,1.4275059330949475e-05,3.1959859437473166,0.9711733737004394,240.33755693909382,65.75971348339652,0.3244200126053551
36,49.715,-126.5713,2023,9,11,0.009,H,H,0.008748594,285.9348652455566,0.054038138,0.1659260612588648,23.890713132076996,1.0366667250746189,284.39557128642576,0.666926557070066,89.67655602985845,6.736408338770191,4.610294138873291e-05,6.9285493707168575,0.9519992183415412,154.01908791982416,53.987671273663324,0.2517551488239771
37,50.5578,-127.0395,2023,5,27,0.009,H,H,0.006334011,282.67524672685545,0.0188097381822132,0.073986356,14.351643191817912,0.8622645241477408,284.43108513893554,0.775030052642193,100.09447570375244,54.61270300055544,1.5704596792085166e-05,3.227079633061755,0.9655577280210496,220.22483851769044,56.86815273871339,0.34285902284669895
38,49.8977,-125.3836,2023,5,30,0.009,H,H,0.00558435,283.71144121091794,0.001201845,0.032772176,11.030634598665278,0.518085883,286.3890088220195,0.5398921530805568,102.93590175420749,61.81414411375954,1.530838809697418e-05,3.0275270635368345,0.9686175346473045,241.28306087018163,68.61254544879392,0.2135166426653709
39,49.7627,-126.0378,2023,8,9,0.009,H,H,0.010053727,287.88696061619726,0.021738423,0.2470990781523135,24.23986657164976,0.2492882215934603,288.41721798146676,0.5418199593916732,111.31068581297419,34.447370559828066,2.341866961567656e-05,6.587638512811951,0.9817372842516136,212.0983101935537,79.54170381561087,0.21433343400495966
40,49.5408,-125.0731,2023,8,12,0.009,H,H,0.009877953,290.60639076414844,0.019234823,0.028726955,34.00568353637013,0.3450611605564948,290.62205418085153,0.334345384204577,81.05861172689887,58.908648042140314,1.5524709849794446e-05,6.769217368162357,0.9841380236296997,214.66524137395706,54.18023189135003,0.13533527159317474
41,50.7772,-119.7298,2023,4,15,0.715,H,H,0.003421762,274.7239196249766,0.0153305057188214,0.0147156280976078,7.4023619142624515,0.2556116523593945,274.4388864015703,0.627492809158599,47.932618762872934,28.035541960172456,1.595581080101749e-05,1.9941543244107685,0.9578648001119385,157.22463523066796,18.077736809142536,0.2489614657421644
42,48.5715,-123.5297,2023,8,15,0.2,H,H,0.0107875958614982,295.5739744422949,7.662633756113956e-11,0.0,20.662577908988325,0.9644593702738912,293.8579010810059,0.36136496548756114,71.33785212414037,64.18346976709847,1.1313531888694115e-05,4.4914906929089335,0.68017218664619,223.27667035135008,43.97379418359687,0.1526637475959182
43,49.0857,-122.1948,2023,3,28,0.009,H,H,0.003858418,276.7361426340605,0.002172291,0.0103089726259887,6.558181291,0.584756771,274.15262519979285,0.8014222166428104,43.288508597777096,0.5300097407853586,3.991624368959108e-05,2.202282087020069,0.9499911148562965,104.95277199854742,10.810409637412992,0.32586359297233947
44,51.0616,-119.0657,2023,7,22,0.009,H,H,0.0109699741989006,294.9703712107891,0.0225499469286907,0.071587924,23.91632679583888,0.2415188131285989,289.735970807375,0.503861001193529,107.49283651917428,51.751810862653905,1.5588654781632235e-05,4.391381772212091,0.9782259927057495,243.6742200532383,73.43973563251012,0.1932186877811476
45,49.4475,-124.7636,2023,7,19,0.2,H,H,0.009704847,293.8008513300781,0.002880737,0.002555684,26.34198336398621,0.4587077399562235,291.12333890234373,0.3492863075264938,100.16530345025646,83.84972187648309,1.2813315452190027e-05,6.093386379748538,0.986116160206604,264.3106358409668,74.0668862043336,0.14205562857632664
46,52.5823,-122.449,2023,11,21,0.09,H,H,0.003432538,272.9423969103028,0.087922784,0.049721672720636,9.937984215925594,0.018645186936736,271.1930497727832,0.5040966643933867,11.573410896543262,-11.965343945305438,1.3108652341127057e-05,3.0182536955207957,0.9048446000815971,39.72785813590521,0.2690975303155371,0.23002854450675522
47,49.3585,-121.4661,2023,8,22,0.009,H,H,0.007715672,285.34033602785644,1.831915436660333e-05,0.040220094,14.431610637315368,0.1195872601423414,287.71800359448724,0.460901987291072,98.57705638109438,39.913846388858104,1.7126150839410537e-05,6.513162016154634,0.974989243956833,211.22616857230247,70.79062657428713,0.16875780734497495
48,52.9418,-123.0179,2023,9,9,0.009,H,H,0.005792006,287.3494789138418,0.001544616,0.000173721,12.478085731086368,0.3036511309123089,283.47249675877146,0.43355687929675873,22.849064168475586,43.88115899611352,7.890974088502019e-06,4.629759638186616,0.9201714536608847,139.2351987898115,2.1785484521061034,0.2022356436789675
49,49.925,-118.0188,2023,7,30,0.009,H,H,0.008970384,291.7733498105469,0.008304684,0.006384976,18.671685090270987,0.1802898056407323,288.1456944638672,0.5496564300804136,148.60676652661124,33.54663580322277,2.4848516517871734e-05,4.542531744018555,0.9799861445484161,269.48788220947273,116.83523586242664,0.2074134862957
50,49.5033,-123.7436,2023,5,3,0.009,H,H,0.008202853,287.3661046417617,0.039686845,0.01210927,24.56988237535544,0.2732453450459152,287.03096743409577,0.6285493414728595,98.60636009161436,59.43286847763624,1.2101406519451173e-05,2.690859077088096,0.9633242898266219,230.57993806195938,62.122378935169664,0.262356504398013
51,50.6611,-120.54,2023,4,14,3.13,H,H,0.002723352,273.96070748447266,0.0124398554013519,0.0242139137219219,5.247403659677882,0.3014806985239872,275.22553519140627,0.514809181198593,40.32658656201151,46.415839527613,1.0502190099628776e-05,2.044911138622855,0.960419998086834,167.55380104926806,15.889702658846996,0.2141711261402355
52,54.0933,-122.5482,2023,5,5,1.15,H,H,0.009116086,289.04652000707813,0.0173702376927632,0.0374085196648664,20.11063854346277,0.08866508,286.2964782127734,0.7639907922393367,102.50011493028164,34.42465805569668,2.2981185466380825e-05,1.7428911116180243,0.9463806695856325,224.1998121541212,46.583567001781994,0.3222417913229232
53,52.294,-125.1182,2023,9,7,1.0,H,H,0.00544983,281.0078985367969,0.000196494,0.0532250840876578,10.576763511905511,0.2153183533463745,279.81477983917966,0.43111342112976064,33.60474713494632,50.070037537822245,1.0624019462930738e-05,3.896918572073056,0.9224762273094939,153.96873311753907,9.442609525817925,0.18818438732040385
54,50.6038,-117.0109,2023,5,3,13.0,H,H,0.005668495,284.4278398328613,0.038218667,0.0157532846276806,13.996336851207282,0.4723133011218782,280.7683652674746,0.6869677463732861,73.10121843768194,43.35689855096544,2.36598810624672e-05,1.222179821811279,0.9317598132305641,218.65773899682716,25.937003711537855,0.2655642519978011
55,50.4227,-126.4163,2023,11,2,50.0,H,H,0.006172116,280.0386202052559,0.064732685,0.2448559593303011,21.472051694484325,0.7232281259566326,275.8566653215137,0.6578096975998029,27.324848459858778,-23.486567634241567,4.894825403067451e-05,4.009852645436262,0.8930910158466855,37.22915563600559,4.1489623177501995,0.2734422211701103
56,49.6537,-116.0348,2023,5,2,3.0,H,H,0.005506671,284.63471476574017,0.0130133392456719,0.008125796,12.209323065022948,0.5992535998955772,282.64120468354486,0.5950529919521356,74.92443831101212,57.914457522291805,3.139341013878931e-05,1.6895700087749643,0.9493543457126044,225.4679755110757,30.684488273039356,0.2322469659041364
57,54.1988,-125.807,2023,4,12,3.0,H,H,0.003357354,272.2311446582031,0.0147592095944285,0.044212276,5.957212805925292,0.4827425340520321,273.6619752641406,0.7760544146483612,47.06392674842769,17.69796988987676,1.977437707660022e-05,1.5139096209277292,0.941687770811691,143.0120804290234,10.79395806593318,0.3271759210916902
58,52.4396,-118.7438,2023,1,16,8.0,H,H,0.002669209,266.46622691630466,0.017251808,0.0581094427403926,6.015485711406489,0.5589899957594328,259.6693623883672,0.5022976786672676,0.672676920172637,-5.426529426630444,2.3484012468357626e-05,0.5297300064342799,0.8256379387763976,18.594936349235837,0.0,0.17350075110321833
59,56.5134,-129.5418,2023,10,9,0.009,H,H,0.006778266,280.0084160399961,0.039441765,0.16128218406501,16.59177606814478,2.9724839270471253,272.9644112865664,0.73467429415258,15.277976317928971,3.7611096807834867,4.1593215560309985e-05,1.133726049076525,0.6818180296027908,51.16857713585012,0.4838645076928435,0.291990720484474
60,55.5763,-127.7941,2023,4,20,0.03,H,H,0.003444353,271.2587224847304,0.0117399426691386,0.0276812557728774,6.955865167963296,0.4537682059386667,270.74281825619045,0.7081571008462659,32.388779389773546,5.627238777956224,3.1197640830973735e-05,1.066606389489216,0.9210431034527549,101.20847125336778,2.199891379787861,0.2770457737938368
61,54.7973,-126.1347,2023,5,10,1.1,H,H,0.005217717,282.19917200567284,0.002782627,0.0253407177633454,11.05338423457432,0.3027296483104676,283.38510191867186,0.7955066258501551,94.17189924466598,48.037308003431164,8.973739601653539e-06,1.574585173836343,0.9444281416304721,233.38226523044187,36.221616608770404,0.34619722807943365
62,49.2686,-125.17,2023,4,26,0.01,H,H,0.005630375,279.77370646416017,0.037555762,0.1879162605869773,20.318224339208985,0.3773024490308198,277.51114020693353,0.6803185198904083,56.71310408322748,22.870288865576118,5.5488044141082324e-05,3.5656179696197396,0.9592506211055756,128.66707556840805,21.99305802448713,0.28018903517985544
63,49.3138,-117.6768,2023,8,5,2.0,H,H,0.009349924,291.75138306897657,0.025494641,0.0133555897419027,19.167025965708493,0.3528478758008589,288.7630735595508,0.46530515791150484,105.00635310497958,23.27982741747445,3.8121457440597665e-05,6.032877235615347,0.9609685273382798,204.605634939711,74.54726515939137,0.1663059526858325
64,49.4299,-122.8532,2023,8,6,0.009,H,H,0.0115315939360341,291.9119911,0.034464905,0.0320372090060712,32.32291628467464,0.089156546,289.6617618268828,0.5635573255797846,119.04251459132811,19.77756235596046,2.0390691439784717e-05,5.553166640117396,0.9716623743524934,206.82122665893274,88.13515366182764,0.2152905834135535
65,50.1408,-120.8436,2023,3,30,4.0,H,H,0.003390502,274.09571829717186,0.0120476412531032,0.0100353202551731,5.437887028124514,0.2186384447954761,268.29768934239064,0.5452611252205813,32.756717048626996,12.25463951680441,1.2456741128598196e-05,1.8830185766751117,0.954294567858246,107.16826864083612,3.4262470028272913,0.22259665789477562
66,50.2909,-121.1611,2023,3,27,0.2,H,H,0.002848829,271.5662801603154,0.0136550215021878,0.038132705300313,5.432171703288694,0.2404447976811378,268.45180790743063,0.513814460941799,32.0135873573222,18.270288388038782,1.174976952421821e-05,1.8383942054120441,0.9532859376156273,111.30927395710376,3.6263268365159798,0.20972138252429334
67,50.2916,-121.1601,2023,3,26,1.1,H,H,0.002831565,270.80210320077737,0.017555706521138,0.064408585,5.697960259093995,0.1738802471335086,268.45529125151955,0.513669240988418,32.013173089100825,18.299855382334577,1.1727117178778455e-05,1.8384153483655545,0.9532931095604859,111.35603569456751,3.6307441113367727,0.20968029412951833
68,49.0802,-124.0168,2023,7,2,0.009,H,H,0.007857485,288.94420216777735,0.000168628,0.009358128,14.78384489987072,1.0806544843743424,291.6448723783204,0.3946798025349479,106.75193485413027,74.7924460229145,1.2655135673571048e-05,5.668404661719637,0.9863552812227631,263.9293692284182,76.9534139085351,0.16131198764005011
69,50.4714,-119.3572,2023,9,15,0.009,H,H,0.004957637,288.4738878448125,0.000455951,0.0,8.378169539207704,0.4489615061832908,284.720088760418,0.3862753330350754,30.555207609049855,55.60699494497258,1.4677892590943439e-05,5.304118147240417,0.8707855942811814,154.52757156192382,5.285947859400177,0.16769805360994322
70,50.8441,-121.3831,2023,8,8,0.009,H,H,0.009337269,290.6421096630967,0.035088947,0.1064625999690672,25.60123610785388,0.1743013320548789,289.01084940925875,0.3813050060963947,38.18748081811515,82.79949330298551,1.4226423636272466e-05,4.137927842711336,0.9668308229346123,204.86852134326122,12.428852171962125,0.1687080986588133
71,53.9681,-124.706,2023,9,9,0.009,H,H,0.005435596,285.7316455442578,0.001120976,0.000996674,14.040643935641784,0.1887774931113008,282.701143287666,0.3913279342347243,23.179216352879667,37.291850851545455,9.39178249589751e-06,4.416102246351168,0.8887945739432525,126.82643743649906,2.4761076181710227,0.18053231291664612
72,55.6962,-120.3186,2023,8,17,0.009,H,H,0.008133606,290.7108367178633,0.0168339282302737,0.016192575650494,18.38298960699121,0.6310305141777349,289.3842972843164,0.5786107637932661,72.43469142336768,24.733595487187518,2.3336889827729673e-05,4.891918241467047,0.8639123961635286,176.5676458107227,28.817980410044918,0.25832914124722667
73,50.7642,-120.7833,2023,8,27,0.009,H,H,0.006979289,293.3454338538711,1.5082565820891584e-09,0.000541779,15.879731220300783,0.2708214391073892,289.895606864582,0.37910570743769284,35.96553780942045,82.29753645376117,1.4007674383485551e-05,4.29322342393578,0.965460788545826,202.4882431264267,9.0827901324353,0.17054997807106506
74,54.0008,-123.3124,2023,7,17,0.054,N,N,0.008389166,289.6225767544219,0.03582735,0.090569865,21.347101615167,0.0178422202516677,290.7200192409687,0.4570781528497617,52.30237618354675,68.44770837973839,1.797899152386464e-05,4.344438318903321,0.9766605812911987,200.85606183761718,10.87778329680749,0.20946508698659513
75,49.9811,-120.9023,2023,9,15,0.009,H,H,0.004880549,287.4988194035752,0.000275648,0.0,5.4115335909410245,0.4361994757896316,282.50873049802834,0.4145852057875725,42.70337542938823,50.23073132858428,1.625479383760001e-05,4.6763067126082785,0.9205213835867883,158.08344887408055,17.114911754141247,0.1719697730119399
76,52.8578,-118.631,2023,7,7,0.009,H,H,0.008430014,285.78967142138674,0.041042337,0.1089620259319208,18.15129464155029,0.2458136962776538,284.3791073775977,0.6209816518408968,100.8146500532764,42.52333890562988,2.6650113869231397e-05,2.6238766009895307,0.9656596658261871,220.71084129369143,54.23017568837891,0.23150015685732855
77,54.0797,-125.7066,2023,5,10,0.04,H,H,0.005444055,283.68772074089645,0.004589263,0.0267749603683347,11.928061277955573,0.2827300734386545,284.5170118448516,0.6870620547229119,89.5900573794659,57.67823206735506,8.259364096630687e-06,1.9641594270376963,0.9559907754955256,241.00970709409364,42.7482787115947,0.29492700113654124
78,51.8736,-121.666,2023,10,7,0.009,H,H,0.006213776,284.7893434863281,0.007202406,0.001736935,14.7647783583545,0.151815936,277.74895770601563,0.512030968151856,21.16812793555668,19.30065300151852,8.680093579068795e-06,3.5706235987896706,0.8916223877598568,102.7497609223828,3.745047713861102,0.23270686532489784
79,49.8997,-124.4017,2023,5,28,0.009,H,H,0.007868075,288.20263505365034,0.009156187,0.0105936156338154,18.96509784101554,0.6482248168627492,286.8749224041543,0.6077247308823859,106.88454931226664,55.49571498090532,1.23802599666969e-05,2.79430672859827,0.9578549449456806,237.37103576737007,67.25334599279937,0.25066279154563353
80,49.3695,-124.6129,2023,7,29,0.2,H,H,0.009831132,291.1614618439161,0.0101326067050384,0.032159337,22.72382135,0.5685732595484708,290.9542784371826,0.3750723372723521,105.03533713160381,80.9303300322048,1.3595498350138758e-05,6.212445125341184,0.9863304432654763,263.80327260048347,78.03211136078725,0.15161546706049642
81,50.864,-119.9627,2023,5,11,0.009,H,H,0.005919872,283.51362208441407,0.015007607689501,0.054133965,13.52475871668823,0.3082171410680228,285.5570873189844,0.5920487448193363,85.80381525014693,49.982628847113865,2.2730009989866547e-05,2.4453425675152585,0.9662515752037811,218.98013153644538,50.62781732528841,0.23995745566150653
82,57.2757,-121.704,2023,5,29,0.04,H,H,0.005652126,284.2205129592969,0.00268931,0.042366957,11.230599430664071,0.0262280729180267,285.01024216645504,0.7302359559436992,89.18837170035157,20.09667363936338,2.511495790468291e-05,1.7347443627734385,0.9509242734299088,199.50365513157712,40.36073412783084,0.3143605410772325
83,49.964,-123.16,2023,7,9,0.9,H,H,0.009987338,290.1637603,0.003194573,0.010858547931604,14.119344388427734,0.0292926247326437,286.50388536328126,0.6376552652778629,112.50344913769531,54.3768509794922,1.9085209325246953e-05,3.2189609409179702,0.9711513634185791,237.94828229882813,69.24264789794924,0.24427302277374274
84,49.457,-123.1986,2023,8,4,0.009,H,H,0.0105824356309449,293.00291632310547,0.000273875,0.000614375,24.19910451282592,0.2705356231262421,290.0435396836328,0.5471952135620121,116.17219608042487,25.307864732747728,1.7481795681190576e-05,5.504947583536682,0.9736437381227112,209.8668293285742,86.0797023360108,0.21325484769757283
