FID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,SIZE_HA,CAUSE,CAUSE2,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC,DATE
145984,59.1475,-127.6038,2016,6,17,101.3,N,N,0.0070239331455044475,284.7037105714844,0.02692347977503251,0.1335069381964207,16.200506236561584,0.316077264954268,284.0953392186523,0.6957040261114125,96.3460103352173,42.25879677704464,3.415905109506566e-05,1.9714730763467785,0.9572727968364716,218.5290383989746,37.668745468884254,0.2792987825665953,
145985,59.4782,-128.1735,2016,7,10,98.1,N,N,0.00853896673953921,288.7210696591894,0.006605123684119082,0.11288144245232558,20.197994311795657,0.14806018042665817,286.30850445465825,0.7063136453159143,107.85290588022964,26.90290063756888,2.748803865660786e-05,3.3199532135734606,0.9685672096224596,207.18256825554693,59.26403329785364,0.2847126675674821,
145993,59.8938,-121.9199,2016,8,7,392.6,N,N,0.008728506234724999,290.10915409134765,0.004216084715067506,0.018647080298732757,23.611023734301266,0.06605923577891142,288.3452606641465,0.6040243956241192,61.67881042693506,45.24608142802467,3.461723946151578e-05,4.136884843215662,0.8757781385981372,175.81001662569727,22.044753232892223,0.2650674600057928,
146022,59.078,-121.3735,2016,5,16,0.7,N,N,0.006095239691805837,288.09345273408206,0.003694293149808785,0.005181570359000583,13.169197066189582,0.24700912199555547,282.3314438424805,0.6784569275718685,72.1762467011474,55.15559028480229,3.421679902465543e-05,1.5520108006801605,0.943257401543808,212.50882691376955,30.63306735399777,0.2947432756742476,
146023,59.828,-123.7323,2016,6,12,0.5,N,N,0.008778066759352686,289.9726447433594,0.020416893070880276,0.05952306635146645,19.855749203613282,0.10211764870761394,288.61951010156247,0.6622801564579768,119.5463090151074,29.159792162976103,1.5216794755549548e-05,2.8315325912637324,0.967473142310028,235.88766955414064,65.4722888159765,0.2748470141670605,
146024,59.8824,-123.782,2016,6,18,0.2,N,N,0.006987381351702214,286.2816553996875,0.004653995032563215,0.05924266252498636,17.2372644432129,0.04623755144442084,288.56898361945315,0.6563176732699593,118.49135952929714,30.39114143478001,1.465930812550239e-05,2.8091238370929044,0.9672597093840029,236.27712875308595,63.943539461641045,0.2702440988450627,
146025,59.183,-120.2323,2016,6,29,4.5,N,N,0.009945096916947067,293.53296414389644,0.01661102724774148,0.03904354236709712,24.70873941447388,0.04438664541376954,288.4288961270605,0.6591758813336943,112.44074927843016,26.334737962292536,3.354771796111424e-05,2.612115048039932,0.9665066300507354,223.75121459684576,66.37545167047239,0.2836204945221042,
146026,59.5131,-122.2461,2016,6,29,0.15,N,N,0.01026537608000615,293.19987194693556,0.03844247357137634,0.0438738932157596,24.169444011517818,0.11205890872298402,288.1682068112901,0.677676135051601,112.21793021602024,33.81929042887409,3.300616135293672e-05,2.665246685586175,0.9665471595365658,231.96930018521343,63.71841412430663,0.2910059235356758,
146027,59.1744,-121.4628,2016,6,22,0.2,N,N,0.010752776427048206,289.2349164662032,0.1409233161872406,0.14137584644395443,26.984392559834962,0.04107372569820462,288.17341802353127,0.6856785428560177,111.75061925595308,29.876958901566475,3.723975961055237e-05,2.6019453002740485,0.9661676058831176,226.1319948727344,63.43600714871088,0.2960729574899901,
146028,59.042,-121.5465,2016,7,13,0.35,N,N,0.00887054399151802,290.3281827288086,0.0035279869358867512,0.05798306297785041,21.127593602252194,0.08249415609606202,289.73787912509766,0.6374098043811807,111.5833774034914,32.19377750905131,1.6731616449853785e-05,4.009616540213011,0.9638703384372712,222.15385880747067,71.94504681571064,0.2787681405515674,
