FID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,SIZE_HA,CAUSE,CAUSE2,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC
4642,46.55594782,-63.71517829,2019,4,14,8.452463488,H,H,0.004722844,278.97330660281017,0.005218558,0.037062455,13.687958597503654,2.678370927674725,275.98925890439455,0.8343613699301162,69.6573936434594,21.81273533423716,5.9074698026643306e-05,2.0543068407342537,0.9308507644156557,153.8497221866719,1.307719849686285,0.37477353383410617
4643,46.730755,-64.334786,2019,8,15,0.05,H,H,0.010205229,292.4683128308332,1.4361223079117302e-09,0.008335758,20.16600321,0.890718666,292.3170966999146,0.533060536669706,121.83842964748337,20.409035631870758,2.574841634094174e-05,5.876924541921899,0.9592712655303273,209.82620892749216,76.40035838106147,0.2207469899348876
4644,46.41853911,-63.96897616,2019,12,18,5.708664754,H,H,0.002024963,268.53692280404147,0.0167219089885705,0.0396972469268238,6.217153332554284,2.168457508473615,269.9071984567676,0.6907037585329847,22.29509618703891,-22.831517792029842,2.7156663196913333e-05,2.5578629536139674,0.9130745254926691,44.100843081289845,0.5229963357780752,0.28883374201472817
150988,59.5711,-128.6357,2019,5,27,1935.0,N,N,0.006942747,287.9692700144004,0.009226963,0.000707482,14.225542810194874,0.3684977152265289,280.0791379672764,0.7290972842333633,83.5578719983896,41.135881575368686,1.5843774472043206e-05,1.4114111252780392,0.9420525683929405,211.03816097675585,27.14908018044486,0.29836579275813624
150989,59.8393,-128.1051,2019,5,28,5.0,N,N,0.007494772,288.5666820880186,0.000207891,0.005461305,13.484344587941717,0.097155443,280.86228631944437,0.6985030260546397,85.41813548558717,42.44860609910021,1.237180419201091e-05,1.392031768891124,0.9406255042323265,215.36075965383398,29.20593654533846,0.27921949009773533
150990,59.668,-128.5627,2019,7,2,0.3,N,N,0.00924566,289.8949210033203,0.025126632,0.06308465,24.418730590463877,0.2419505062601598,286.66120511683596,0.6259585829756166,98.66664867502926,38.54717475595216,2.9128529501899703e-05,3.155234457134093,0.9685563019763184,212.5370704423828,57.830785977978444,0.23962154838413247
150991,59.8671,-128.0752,2019,7,20,0.1,N,N,0.009395637,289.0844219944531,0.0123243510714183,0.1224315572682241,22.938072719505247,0.0260550497244235,287.2462945694336,0.5872114507068291,96.98983617116356,39.86654870622118,1.9379079818947925e-05,3.1363908691864317,0.9677704830446625,213.13555476102147,59.077864411980194,0.21950876747230721
150992,59.4628,-127.6765,2019,7,16,12.9,U,U,0.007833699,286.50823885902344,0.004487662,0.087226081,18.588079512591552,0.050767569,286.6241766810938,0.6414127655830005,99.91130751688974,36.2813089531982,2.5401702343942607e-05,3.356647531733705,0.9677791915684127,210.76862430550784,59.32636128128916,0.25000566668913854
150993,59.9897,-127.6673,2019,7,20,1.5,N,N,0.009468384,289.1982105952246,0.0152085365434728,0.1133824970024658,22.87945670745281,0.042085684,287.1973992322266,0.5875150951715482,95.79011138061472,39.43986989283478,1.7813718584912392e-05,3.0817718956079254,0.9671608420021248,211.27555429086723,56.06417865485917,0.21848717239960974
150998,59.1299,-131.9359,2019,7,7,400.0,N,N,0.00988686,289.8751140448496,0.0220536043676138,0.052336322,19.862802717950263,1.0744348507173933,285.44483643170315,0.6695723393595298,93.14715284173415,35.631851669819156,2.8251949526495836e-05,2.318081106335594,0.9635188532727489,201.1224260057363,25.550573451822125,0.26093561325622666
